,bookId,gsiId,gsiName,cuNames
738,756132957,2843600643,Order Fulfillment Process,"['SearchStoragedetailsToFulfill', 'CheckDeliveryType', 'Enter Sales Order Dispatch Request', 'Enter Within State Tax details', 'SearchUnitPrice', 'GenerateSalesOrderDispatchRequest', 'DisplayAvailableGoodsDetails', 'Display Order Details', 'ChangeStatusToReserved', 'SearchProductDetails', 'Update Goods Status', 'AddingProductToDispatchList', 'FurtherFulfillmentSelection', 'SearchStorageDetailsToUpdate', 'Enter Out of State Tax details']"
739,1981736914,872969313,policy_rewrite,"['Rewrite Intiation_2', 'NSL_smsReservedCu', 'Send whatsapp message Reserved CU', 'CCE receives request from customer_2', 'Customer Makes Payment_2', 'Email Confirmation After Payment_2', 'CCE Sends Payment Detail To Customer_2', 'NSL_emailReservedCu', 'Sms Confirmation After Payment_2', 'Debit Card Payments_2']"
740,1981736914,121827679,rewrite v10,"['Sms Confirmation After Payment_2', 'NSL_emailReservedCu', 'Debit Card Payments_2', 'CCE receives request from customer_2', 'NSL_smsReservedCu', 'Rewrite Intiation_2', 'Customer Makes Payment_2', 'CCE Sends Payment Detail To Customer_2', 'Email Confirmation After Payment_2']"
741,1981736914,1557086869,Health Insurance Policy Rewrite,"['Rewrite Intiation_2', 'NSL_smsReservedCu', 'CCE receives request from customer_2', 'Send whatsapp message Reserved CU', 'Customer Makes Payment_2', 'CCE Sends Payment Detail To Customer_2', 'NSL_emailReservedCu', 'Sms Confirmation After Payment_2', 'Debit Card Payments_2']"
742,1860005524710,1938415895224,Net Profit Percentage GSI,"['Mac NPP CU', 'Net Profit Percentage CU', 'View Net Profit Percentage CU']"
743,-644060957,-1969585700,Customer_policy reinstatement,"['Send whatsapp message Reserved CU', 'Payment by debit card_', 'Payment by credit card_', 'NSL_emailReservedCu', 'NSL_smsReservedCu']"
744,-644060957,-858794382,hzvxh,['Customer Menu Options']
745,2636028083,587348266009,Minutes Of the Meeting,"['MOM1', 'Home Page Minutes Of the Meeting', 'Search MOM', 'View recorded MOM', 'Do you want to mail the MOM', 'Send Email Reserved CU', 'MOM3', 'MOM2', 'Minutes Of the Meeting', 'Review your Mail']"
746,-235533008,2563228342,Solution for Investment Reclassification,"['Reclassify Investment', 'Search Investment Name', 'Display investment details', 'Search Non current investment', 'Search Current investment', 'Create Investment ID', 'Display Reclassfication']"
747,-2011960269,-1817458508,Audit Director Approval 111120,['Approval by Audit Dir 101120']
748,903612356092,422331324491,Getcodedetails8921,"['Getdata8921', 'NSL_Read_QR_BarCode', 'Qrcode upload8921']"
749,1704923815,3021377068,Health Insurance Policy Quote GSI,"['Nominee submission', 'Coverage Selection', 'GST CU2', 'Purchase summary', 'Policy purchase', 'New user access', 'BMI Evaluation', 'Purchase channel info', 'Check your BMI', 'User access', 'NSL_AadharCardReservedCU', 'Policy doc generation', 'Policy doc issuance', 'Pend enrollment', 'Reconfirm the details for product recommendations', 'Macbmi1', 'NSL_PancardReservedCU', 'Macbmi2', 'Your eKYC', 'Policy doc initiation', 'KYC submission and verification', 'Submit enrollment', 'view Premium Summary', 'New enrollment', 'GST CU1', 'Existing customer access', 'Proposer info', 'Display payment path', 'GST CU3', 'Get instamojo payment details Reserved CU', 'Health ID card generator', 'Health card details', 'Your health ID card']"
750,-2086293921,5939499081,Guide to Flora,"['Enter user login', 'SearchYourPlant', 'SelectAction', 'YourPlant', 'Life Span', 'OnBasisOf', 'Water and Soil', 'Classification']"
751,903612356092,2097195114589,GenerateQrcode1609,"['getcode details1609', 'get details1609', 'NSL String Functions', 'NSL_GenerateQRCode', 'Basic CU1609']"
752,1704923815,-213284503,Premium Metric Aggregation GSI,"['First Aggregation', 'Input Aggregation2', 'Second Aggregation', 'Input Aggregation1', 'First Aggregation Output', 'Second Aggregation Output']"
753,1704923815,2946842345,NSL Health Insurance Quote Management,"['Generating Receipt ID', 'Here is your premium', 'Purchase summary', 'Policy purchase', 'NSL_emailReservedCu', 'The Purchase Channel Declaration', 'We heard you', 'BMI Evaluation', 'Customer Receipt Initiation', 'Enrollment process', 'Check your BMI', 'QR Code CU2', 'User access', 'Access for new user', 'Send whatsapp message Reserved CU', 'QR Code Cu3', 'GST Application', 'GST value capture', 'NSL_GenerateQRCode', 'NSL_AadharCardReservedCU', 'QR Code CU1', 'Explore Products', 'View Customer ID', 'Generation of policy issuance document', 'Issuance of receipt', 'Enrollee details', 'Access for existing customer', 'Pend the enrollment', 'NSL_PancardReservedCU', 'Beneficiary Details Capture', 'Your eKYC', 'Customer details confirmation', 'Macbmi2', 'Policy ID Generation', 'KYC submission and verification', 'Your Health Insurance ID Card', 'NSL String Functions', 'ID Initiation', 'Health Insurance ID Generation', 'Customer ID generation', 'Receipt Generation', 'Premium Receipt ID', 'Display payment path', 'Get instamojo payment details Reserved CU', 'Issuance initiation', 'Recommendations for you', 'Confirm the plan', 'View Policy ID', 'View policy issuance document', 'Let us know your ask']"
754,1099874251842,189397467146,Calculation of expenses,"['display', 'Addition cu', 'Days Difference', 'days calculation', 'search reserved cu', 'NSL DateTime Functions', 'total cost', 'summing total cost']"
755,4872940652,2927379045,Finalize Lease Agreement,"['CreateLessorAgreement', 'Access Locker', 'View Final Lease Agreement', 'Create PDF lessee', 'Sign Agreement', 'Create Final Lease Data', 'LessorPDFgeneration', 'Review Lease Agreement', 'Enter Your details', 'View Lease Agreement']"
756,1981736914,-1045646479,Insurance Gender Database,['GDB CU']
757,-644060957,-1789764624,Health Insurance Customer Portal GSI,['Customer Accessing Portal']
758,3751601345,3444184996,Audit Plans Details Initiation 2804,"['Audit Planning 2804', 'Auto Audit ID ', 'HTML 2804 template', 'Send Email Reserved CU', 'Html cu2804']"
759,4836697387,5113647753,Dependent_dropdown_practice_ak,['Dependent_dropdown_CU_practice_ak']
760,-235533008,2589327358,Solution for Investments Valuation,"['Valuation of Investments', 'Search Investment Name']"
761,4836697387,5861504725,InPotentiality_InReality_practice_ak,"['view_searched_ak', 'res_create_practice_ak', 'res_search_practice_ak']"
762,5180201840,1308576807233,Generate Transaction Goods Details,"['search reserved cu', 'list reserved cu', 'Check Domestic Sale Type', 'Capture Transaction Goods Details', 'Calculate Within State Tax', 'Calculate Out of State Tax', 'Capture List of Transaction Goods Details', 'Calculate Export Tax', 'Check Sale Type', 'Compute Total Tax Value', 'Input Details for Transaction Goods List Reserve']"
763,4617660863,4794573580,Approve Checklist for Issue and CAPA,"['htmlaiccu2', 'Approve Issue and CAPA 03', 'Approve Issue and CAPA 01', 'Connector Resolve Db Cu', 'Search Audit Plan 900 0706', 'ID for Issue and CAPA approval', 'Trigger to Audit director 01', 'htmlmailcu900', 'Approve Issue and CAPA 02', 'Issue and CAPA Approval Database', 'Search Resolve database', 'htmlaiccu1', 'Send Email Reserved CU']"
764,2892846947,2342383067,Relax Lite_stress relief app,"['Insights on stress relief', 'Login Credentials', 'Practices of peaceful mind', 'RR3', 'Relax Life', 'Go Back or Exit', 'Relax through music', 'RR1', 'RR2']"
765,6374866311,847638988027,Quiz Master Alpha,"['LoginQuiz', 'DisplayLeaderboard', 'DisplayFinal0809', 'SelectCriteriasQuiz', 'StoreQuizIDandScore', 'Action_Quiz', 'Action2', 'search reserved cu', 'CreateQuizUserID', 'Action1', 'create reserved cu', 'DisplayQuizResult']"
766,-2086293921,4781764728,Guide to Flora,"['Enter user login', 'SearchYourPlant', 'SelectAction', 'YourPlant', 'Life Span', 'OnBasisOf', 'Water and Soil', 'Classification']"
767,4617660863,3903366449,Audit Plan Approval by Director,"['Send Push Notification Reserved CU', 'View Directors Dashboard', 'HTML backend 14', 'Search auditor info', 'generate mail to auditor', 'Pushnotification Backend 5', 'Generate rejection mail to auditor', 'Select ID for Approval', 'SMS Backend 10', 'Inputsforaggmach', 'Search Backend Pending plans', 'Inputs for Director Dashboard', 'R2', 'SMS Backend 11', 'SDA1', 'Send sms Reserved CU', 'Calculate Parameters backend', 'Audit Director login', 'Generate Not Approved Count', 'Search Org Database', 'HTML percentage backend 1', 'default pass 3', 'Verify Database Credentials', 'Pushnotification Backend 4', 'Store data for Aggregation', 'Extract auditee head contact', 'generate mail to auditee head', 'Default value pass', 'HTML Backend 16', 'Extract auditor info', 'Extract Percentage', 'Generate Approved Count', 'Generate Directors Dashboard', 'SMS backend 12', 'Generate SFA Count', 'Search Specific Audit Plan', 'HTML backend 13', 'R1', 'Take action on the plan', 'Choose Further Action', 'Send Email Reserved CU', 'SDA2', 'default pass 2']"
768,-644060957,-1176294028,Policy_Reinstatement,['Reinstatement_DB']
769,-1560122000,318295157,HealthInsurance_CustomerPolicyCancellation,"['Cancellationsubmission', 'Cancelinitiation1', 'CCEsupportforcancellation']"
770,-644060957,-2015513465,Customer_Reinstatement,"['Payment by debit card_', 'Payment by credit card_', 'NSL_emailReservedCu', 'NSL_smsReservedCu']"
771,3579802387,3818437257,User Log in DB,"['View User log Ins', 'User Log In ', 'User log in search']"
772,-644060957,817998555,customer_rewrite,"['CCE Sends Payment Detail To Customer_2', 'NSL_emailReservedCu', 'Send whatsapp message Reserved CU', 'NSL_smsReservedCu', 'Rewrite Intiation_2', 'CCE receives request from customer_2', 'Customer Makes Payment_2', 'Debit Card Payments_2', 'Sms Confirmation After Payment_2']"
773,1981736914,-1397678675,policyrewritedatabase,['policyrewritedb']
774,4617660863,5374058385,Audit Director Approval for Checklists,"['Enter Approve ID', 'PPP Alternate path', 'Select Checklist for Approval', 'OS Alternate path']"
775,6104874810,5631730290,EnterPaymentDetails,"['CardPayment', 'CU2']"
776,-57925665,46105579,Appointment Booking Logic GSI,"['DisplayStatus', 'SearchBookings']"
777,4925748752,2380124585,NSL Policy Quote Management,"['Insurance Assist', 'search reserved cu', 'Non acceptance CU', 'View Customer Details', 'Enrollment Initiation', 'User Access Path', 'Welcome to Brane Insurance', 'New user Access Mode', 'Existing Customer Access Mode']"
778,-1430105756,1345538300,Customer Logs-In,"['Customer Menu Options', 'Customer Accessing Portal']"
779,4836697387,3781279250,ReserveCreate_practice_ak,['res_create_practice_ak']
780,903612356092,1994488488922,student_database8921,"['create student details8921', 'update reserved cu', 'search student details 8921', 'view student details8921']"
781,-2086293921,4863588357,Ambulancebuzz,"['DriverLogin', 'DriversLogin', 'EmergencyInfo']"
782,570940159782,1041296124961,logicgsi_onfocus_0610,"['cu1_0610', 'cu2_0610']"
783,1981736914,-1044263652,customerReinstatement,"['Payment by credit card_', 'NSL_emailReservedCu', 'Send whatsapp message Reserved CU', 'NSL_smsReservedCu', 'Payment by debit card_']"
784,1860005524710,1158953376268,Discount Calculator,"['Discount Calculator CU', 'DC CU2', 'View Discount', 'DC CU1']"
785,1981736914,428884760,Transaction Search GSI,"['Employee Transaction Fetch', 'Employee Transaction Display']"
786,3751601345,5909470258,ADD Spoc to Audit plan,"['Send Email Reserved CU', 'Add Spoc 0706', 'htmlmailcu03', 'HTML spoc mailCU', 'Search Audit Plan 0706', 'htmlmailcu04']"
787,6374866311,2061838651822,Quiz Master,"['DisplayBadgeForScore', 'passdataforscore', 'create reserved cu', 'Log_in', 'Userid_generator', 'search reserved cu', 'Choose Next Action', 'DisplayLeaderBoardNew', 'CNA1', 'PickCriterias', 'CNA2']"
788,1099874251842,2103082954718,GRC Aggregation Dashboards,"['Aggregate Reserved CU', 'HTMLBACKENDic', 'Choose_AD', 'EC2', 'Display Checklist Wise Dashboard', 'Add up Scores and Percent extract', 'CAD3', 'inputs for ADagg', 'html backend IC', 'NSL HTML Template', 'Enter your Checklist ID', 'ID2', 'BackendSUM1', 'Display Overall Dashboard', 'ID1', 'CAD2', 'EC1', 'CAD1', 'Backend SUM2', 'ID3']"
789,1633424829,-918419273,Allocate Inspector for Inspection,"['Generate Internal Movement Request', 'Send Email Reserved CU', 'No Material Movement', 'Enter Notification input for inspection movement', 'Search Storage Details', 'Enter Notification input for inspection allocation', 'Generate Inspection  Internal Movement request email content', 'Select Movement Requirement', 'Send Push Notification Reserved CU', 'Generate Internal MovementRequest ID', 'Generate Inspection Allocation request email content', 'Enter Inspection Request ID', 'Allocate inspector']"
790,4925748752,45295722540,NSL Policy Quote Management,"['QR Code Cu3', 'Health_Insurance_Inputs', 'Here is your premium', 'Health Insurance ID Generation', 'QR Code CU2', 'Share Your Experience Please', 'ID Initiation', 'Welcome to Brane Insurance', 'Purchase summary', 'Policy purchase', 'NSL Template Report', 'View ePolicy issuance document', 'Automated Processing Path', 'search reserved cu', 'Insurance_Analytics_Response_New', 'View Customer ID', 'Explore Products', 'Policy Issuance Initiation', 'NSL_GenerateQRCode', 'Existing Customer Access Mode', 'GST value capture', 'GST Application', 'QR Code CU1', 'Enrollment Initiation', 'NSL String Functions', 'View Customer Details', 'Your Health Insurance ID Card', 'Customer Experience CU', 'MacMM1', 'Manual UW Path', 'Policy ID Generation', 'Rejected Path', 'Non acceptance CU', 'Best Online Way To Know Your Premium', 'View Policy ID', 'Get instamojo payment details Reserved CU', 'Recommendations for you', 'Display payment path', 'Customer ID generation', 'User Access Path', 'Insurance Assist', 'New user Access Mode']"
791,-644060957,-1834735125,customerportal_view,"['Intiatecallback_', 'Select payment Method', 'Auto Pay Registration', 'NSL_smsReservedCu', 'Customer Pays Premium', 'CustomerHelpDesk_', 'Booking confirmation through sms', 'Customer Buys Quote', 'ProvidingServicesToCustomer', 'Customer Accessing Portal', 'Customer Menu Options', 'CustomerProfile_']"
792,4617660863,5275794335,Process Control Checklist01 Issue and Capa,"['html900806', 'Issue And CAPA for Public procurement procedure 03', 'ID for issue and capa database', 'htmlmailcu0806', 'search database of PPP', 'Database of PCC PPP Issue and CAPA', 'Issue And CAPA for Public procurement procedure 02', 'connecter database CU', 'Issue And CAPA for Public procurement procedure 01', 'Trigger Issue CAPA 01', 'Send Email Reserved CU']"
793,1246748392,-631705980,Customer_payment,['Select Payment Method']
794,1099874251842,1632239723531,IN P IN R 2309,"['DisplayHtml', 'htmlbackend2309', 'input pass 2309', 'NSL HTML Template']"
795,1704923815,-1357548327,Health Insurance Policy Activities GSI,"['Agent Search', 'IDGenerator', 'Policy Activities DB']"
796,1981736914,-2134529122,policyrenewal_1,"['NSL_emailReservedCu', 'Grace Period Renewal', 'NSL_smsReservedCu', 'Payment For Renewal']"
797,1981736914,-501025865,policyrewtiteV9,"['Rewrite Intiation_2', 'NSL_smsReservedCu', 'Send whatsapp message Reserved CU', 'Customer Makes Payment_2', 'CCE Sends Payment Detail To Customer_2', 'NSL_emailReservedCu', 'Sms Confirmation After Payment_2', 'Debit Card Payments_2']"
798,-2090381386,2869218092,New User,"['create reserved cu', 'RecordUsersDetail', 'Input Confirmation Preview', 'Send Email Reserved CU', 'Enter User Details', 'Generate Confirmation Preview', 'Send Push Notification Reserved CU']"
799,1099874251842,1719565253902,Checklist Payables,"['Checklist Payables_AM', 'createchecklistP_AM', 'Payables Checklist_AM', 'search reserved cu', 'storemasterentity_AM']"
800,6042178968,1342102116617,Woman Wellness App,"['View your uploaded videos', 'Search wellness videos', 'w5', 'User Home Page', 'w1', 'View the wellness videos', 'Create User Profile', 'w4', 'View User Profile', 'Send Email Reserved CU', 'Wellness Videos', 'Home Page Woman Wellness', 'w3', 'Search your uploads', 'Send Reg Mail', 'Existing_User Login', 'w2']"
801,-2086293921,3142543271,Community Development V1,"['ChooseYourAction', 'Help', 'Send Email Reserved CU', 'FoodDetails', 'DisplayNGO', 'SearchName', 'Raise Help', 'WelcomePage', 'SearchNGO', 'ChoosenNGO', 'DonateFood', 'Learn']"
